village_id,village_name,farm_id,area_ha,crop_type,crop_confidence,crop_margin,long_duration_flag,data_quality,n_valid_dates,has_canopy,canopy_peak_db,canopy_peak_doy,canopy_end_db,cleared_fraction,season_integral_db,extrapolated_fraction,accumulation_response,yield_ref_t_ha,yield_forecast_t_ha,production_t
22,Sokhda,176,0.1732,Maize,low,0.291,False,measured,6,False,0.411,,0.0,,-0.4039,0.0,0.9424,2.035,1.9177,0.3321
22,Sokhda,177,0.417,Maize,low,0.1019,False,measured,6,False,0.4399,,0.0263,,0.0837,0.0,1.0771,2.035,2.1919,0.914
22,Sokhda,178,0.2664,Maize,low,-0.508,False,measured,6,True,0.744,226.0,0.1533,0.794,0.6193,0.0,1.2323,2.035,2.5076,0.668
22,Sokhda,179,0.2935,Groundnut,low,0.0902,False,measured,6,False,0.1572,,0.1572,,0.0257,0.0,0.8871,2.734,2.4253,0.7118
22,Sokhda,180,0.5213,Bajra,low,0.2451,False,measured,6,False,0.0,,0.0,,-1.4535,0.0,0.9982,1.362,1.3595,0.7087
22,Sokhda,181,0.3171,Maize,low,0.029,False,measured,6,False,0.1058,,0.0971,,-0.3646,0.0,0.9526,2.035,1.9386,0.6147
22,Sokhda,182,0.4785,Maize,low,0.0158,False,measured,6,False,0.3772,,0.0,,-0.4158,0.0,0.9393,2.035,1.9114,0.9146
22,Sokhda,183,0.3601,Maize,low,0.2691,False,measured,6,False,0.0,,0.0,,-0.9218,0.0,0.8075,2.035,1.6432,0.5917
22,Sokhda,184,0.8761,Bajra,low,0.1243,False,measured,6,False,0.0,,0.0,,-0.9347,0.0,1.089,1.362,1.4832,1.2994
22,Sokhda,185,0.4617,Bajra,low,0.1125,False,measured,6,False,0.0,,0.0,,-0.7935,0.0,1.1155,1.362,1.5193,0.7015
22,Sokhda,186,0.7722,Maize,low,0.0979,False,measured,6,True,0.6899,286.0,0.0,1.0,0.192,0.0,1.1085,2.035,2.2558,1.7419
22,Sokhda,187,0.2648,Maize,low,0.2475,False,measured,6,True,0.5881,226.0,0.0,1.0,0.2553,0.0,1.1268,2.035,2.2931,0.6072
22,Sokhda,188,0.7572,Cotton,high,0.0859,False,measured,6,True,2.7339,316.0,2.7339,0.0,1.7798,0.6364,1.0559,1.6206,1.7112,1.2957
22,Sokhda,189,0.4967,Maize,low,0.119,False,measured,6,False,0.0,,0.0,,-0.2342,0.0,0.9866,2.035,2.0076,0.9972
22,Sokhda,190,0.6008,Maize,low,0.0486,False,measured,6,False,0.0,,0.0,,-0.8393,0.0,0.829,2.035,1.687,1.0135
22,Sokhda,191,0.1818,Bajra,low,0.1624,False,measured,6,False,0.0,,0.0,,-1.016,0.0,1.0737,1.362,1.4624,0.2659
22,Sokhda,192,0.5115,Maize,low,0.1027,False,measured,6,False,0.0,,0.0,,-1.172,0.0,0.7423,2.035,1.5107,0.7727
22,Sokhda,193,1.1709,Maize,low,0.1043,False,measured,6,False,0.0,,0.0,,-0.7343,0.0,0.8563,2.035,1.7426,2.0404
22,Sokhda,194,0.5906,Bajra,low,0.2037,False,measured,6,False,0.0,,0.0,,-1.8499,0.0,0.9815,1.362,1.3369,0.7896
22,Sokhda,195,0.2705,Maize,low,0.2501,False,measured,6,True,1.5611,286.0,0.0,1.0,0.2907,0.0,1.1371,2.035,2.314,0.6259
22,Sokhda,196,0.2479,Groundnut,low,0.315,False,measured,6,True,1.1236,316.0,1.1236,0.0,0.5,0.0,0.9902,2.734,2.7072,0.6711
22,Sokhda,197,0.2252,Maize,low,0.1196,False,measured,6,False,0.0,,0.0,,-1.0774,0.0,0.767,2.035,1.5608,0.3515
22,Sokhda,198,0.1275,Groundnut,low,0.2494,False,measured,6,False,0.3791,,0.3791,,-0.9066,0.0,0.7,2.734,1.9138,0.244
22,Sokhda,199,2.2065,Cotton,high,0.0771,False,measured,6,True,2.2552,316.0,2.2552,0.0,1.7879,0.5242,1.0571,1.6206,1.7131,3.78
22,Sokhda,200,0.9396,Rice,high,0.4448,False,measured,6,True,1.4128,226.0,0.0,1.0,0.9408,0.0,1.092,1.675,1.8291,1.7186
22,Sokhda,201,1.0045,Maize,low,0.1359,False,measured,6,False,0.0,,0.0,,-0.6295,0.0,0.8836,2.035,1.7982,1.8063
22,Sokhda,202,0.7478,Bajra,low,0.32,False,measured,6,False,0.0,,0.0,,-1.9647,0.0,0.9767,1.362,1.3303,0.9948
22,Sokhda,203,0.6296,Bajra,low,0.3978,False,measured,6,False,0.0,,0.0,,-1.8175,0.0,0.9829,1.362,1.3387,0.8428
22,Sokhda,204,1.0112,Cotton,high,0.1875,False,measured,6,True,2.3215,316.0,2.3215,0.0,1.2865,0.6716,0.9518,1.6206,1.5424,1.5597
22,Sokhda,205,0.635,Rice,high,0.1883,False,measured,6,True,0.9042,226.0,0.0,1.0,-0.4724,0.0,0.915,1.675,1.5326,0.9732
22,Sokhda,206,0.7843,Bajra,low,0.1107,False,measured,6,True,1.003,286.0,0.0,1.0,0.6541,0.0,1.3,1.362,1.7706,1.3887
22,Sokhda,207,0.6967,Bajra,low,0.0479,False,measured,6,False,0.0,,0.0,,-1.6062,0.0,0.9918,1.362,1.3508,0.9411
22,Sokhda,208,0.4266,Groundnut,low,-0.2477,False,measured,6,False,0.1612,,0.1612,,-0.295,0.0,0.8174,2.734,2.2347,0.9533
22,Sokhda,209,0.1583,Rice,high,0.0666,False,measured,6,True,1.1926,226.0,0.0,1.0,0.5415,0.0,1.0344,1.675,1.7326,0.2743
22,Sokhda,210,0.313,Bajra,low,0.1644,False,measured,6,False,0.1999,,0.0,,-0.4703,0.0,1.176,1.362,1.6017,0.5013
22,Sokhda,211,0.1802,Maize,low,0.0135,False,measured,6,True,0.7127,226.0,0.0,1.0,-0.0839,0.0,1.0286,2.035,2.0932,0.3772
22,Sokhda,212,0.4319,Maize,low,0.5138,False,measured,6,False,0.0,,0.0,,-1.0487,0.0,0.7744,2.035,1.576,0.6807
22,Sokhda,213,0.3846,Rice,high,0.4258,False,measured,6,True,1.5108,226.0,0.0,1.0,0.3186,0.0,1.0022,1.675,1.6788,0.6457
22,Sokhda,214,0.5767,Groundnut,low,0.0073,False,measured,6,True,1.4105,316.0,1.4105,0.0,0.2306,0.0,0.9316,2.734,2.5471,1.4689
22,Sokhda,215,0.3684,Groundnut,low,0.1376,False,measured,6,True,1.0792,316.0,1.0792,0.0,-0.4856,0.0,0.7759,2.734,2.1214,0.7815
22,Sokhda,216,2.2579,Rice,high,0.4668,False,measured,6,True,1.5478,226.0,0.0,1.0,0.2138,0.0,0.9902,1.675,1.6586,3.745
22,Sokhda,217,1.6185,Maize,low,0.0544,False,measured,6,True,0.5172,226.0,0.0667,0.871,0.2888,0.0,1.1365,2.035,2.3128,3.7433
22,Sokhda,218,0.521,Rice,high,0.3603,False,measured,6,True,1.7219,226.0,0.0,1.0,-0.1017,0.0,0.9556,1.675,1.6006,0.8339
22,Sokhda,219,0.481,Rice,high,0.4005,False,measured,6,True,1.4189,226.0,0.0,1.0,-0.095,0.0,0.9563,1.675,1.6019,0.7705
22,Sokhda,220,0.6792,Groundnut,low,0.1188,False,measured,6,True,1.4598,316.0,1.4598,0.0,-0.9417,0.0,0.7,2.734,1.9138,1.2999
22,Sokhda,221,0.4398,Maize,low,0.2619,False,measured,6,False,0.1038,,0.1038,,-0.7792,0.0,0.8446,2.035,1.7188,0.7559
22,Sokhda,222,0.312,Maize,low,0.0658,False,measured,6,False,0.0,,0.0,,-0.8707,0.0,0.8208,2.035,1.6703,0.5211
22,Sokhda,223,0.7449,Groundnut,low,0.3348,False,measured,6,True,0.6501,316.0,0.6501,0.0,-1.111,0.0,0.7,2.734,1.9138,1.4256
22,Sokhda,224,0.4594,Maize,low,0.3694,False,measured,6,False,0.0,,0.0,,-1.7556,0.0,0.7,2.035,1.4245,0.6544
22,Sokhda,225,0.4348,Bajra,low,0.2361,False,measured,6,False,0.0,,0.0,,-1.4857,0.0,0.9968,1.362,1.3577,0.5903
22,Sokhda,226,0.9808,Bajra,low,0.4307,False,measured,6,False,0.0,,0.0,,-2.1158,0.0,0.9704,1.362,1.3217,1.2963
22,Sokhda,227,1.6989,Maize,low,0.3502,False,measured,6,False,0.0,,0.0,,-1.5443,0.0,0.7,2.035,1.4245,2.4201
22,Sokhda,228,0.4755,Bajra,low,0.0884,False,measured,6,False,0.0,,0.0,,-2.2155,0.0,0.9662,1.362,1.316,0.6258
22,Sokhda,229,0.7805,Bajra,low,0.3217,False,measured,6,False,0.0,,0.0,,-0.9015,0.0,1.0952,1.362,1.4917,1.1643
22,Sokhda,230,1.6167,Rice,high,0.4167,False,measured,6,True,1.7749,226.0,0.0,1.0,0.146,0.0,0.9828,1.675,1.6462,2.6614
22,Sokhda,231,0.9412,Bajra,low,0.4537,False,measured,6,False,0.0,,0.0,,-1.3599,0.0,1.0093,1.362,1.3747,1.2939
22,Sokhda,232,0.2672,Maize,low,0.2051,False,measured,6,False,0.0458,,0.0,,-0.0487,0.0,1.0388,2.035,2.114,0.5649
22,Sokhda,233,1.4463,Bajra,low,0.2348,False,measured,6,False,0.0,,0.0,,-2.3586,0.0,0.9602,1.362,1.3078,1.8915
22,Sokhda,234,0.7494,Bajra,low,0.3375,False,measured,6,False,0.0,,0.0,,-1.181,0.0,1.0428,1.362,1.4203,1.0644
22,Sokhda,235,0.9883,Rice,high,0.3063,False,measured,6,True,1.0261,226.0,0.0,1.0,-3.0737,0.0,0.7,1.675,1.1725,1.1588
22,Sokhda,236,0.9385,Cotton,high,0.0698,False,measured,6,True,1.4469,286.0,1.3739,0.0505,0.8958,0.5064,0.7911,1.6206,1.2821,1.2033
22,Sokhda,237,0.5468,Bajra,low,0.3259,False,measured,6,False,0.0,,0.0,,-1.6369,0.0,0.9905,1.362,1.349,0.7376
22,Sokhda,238,0.2242,Groundnut,low,0.1031,False,measured,6,True,1.1208,286.0,0.2127,0.8102,0.4261,0.0,0.9741,2.734,2.6633,0.5971
22,Sokhda,239,0.623,Cotton,high,0.3918,False,measured,6,True,2.1545,316.0,2.1545,0.0,1.2534,0.6288,0.9382,1.6206,1.5204,0.9472
22,Sokhda,240,0.6477,Maize,low,0.3536,False,measured,6,True,1.1401,226.0,0.0,1.0,0.6708,0.0,1.2472,2.035,2.538,1.6439
22,Sokhda,241,1.2201,Maize,low,0.0373,False,measured,6,False,0.118,,0.118,,-0.4151,0.0,0.9395,2.035,1.9118,2.3326
22,Sokhda,242,0.2829,Bajra,low,0.2409,False,measured,6,False,0.0,,0.0,,-1.3776,0.0,1.006,1.362,1.3702,0.3876
22,Sokhda,243,0.3109,Maize,low,0.2149,False,measured,6,False,0.0,,0.0,,-1.1908,0.0,0.7374,2.035,1.5007,0.4666
22,Sokhda,244,0.8507,Maize,low,0.022,False,measured,6,True,1.0129,286.0,0.0,1.0,0.4122,0.0,1.1723,2.035,2.3856,2.0294
22,Sokhda,245,0.3606,Bajra,low,0.5107,False,measured,6,False,0.0,,0.0,,-1.7796,0.0,0.9845,1.362,1.3409,0.4835
22,Sokhda,246,1.329,Cotton,low,-0.2691,False,measured,6,True,2.0558,286.0,0.2522,0.8773,1.0117,0.1036,0.8388,1.6206,1.3593,1.8065
22,Sokhda,247,0.3614,Maize,low,0.1142,False,measured,6,False,0.0,,0.0,,-0.413,0.0,0.94,2.035,1.9129,0.6913
22,Sokhda,248,0.5568,Rice,high,0.4317,False,measured,6,True,1.9136,226.0,0.0,1.0,0.394,0.0,1.0131,1.675,1.697,0.9449
22,Sokhda,249,0.3293,Bajra,low,0.2924,False,measured,6,False,0.0,,0.0,,-0.7361,0.0,1.1262,1.362,1.5339,0.5051
22,Sokhda,250,0.5115,Groundnut,low,0.1263,False,measured,6,True,1.3286,286.0,0.6493,0.5113,0.7098,0.0,1.0458,2.734,2.8591,1.4624
22,Sokhda,251,0.5215,Groundnut,low,0.014,False,measured,6,True,1.225,316.0,1.225,0.0,-0.2849,0.0,0.8196,2.734,2.2407,1.1685
22,Sokhda,252,1.0573,Groundnut,low,0.0283,False,measured,6,True,1.0428,316.0,1.0428,0.0,-0.3629,0.0,0.8026,2.734,2.1943,2.32
22,Sokhda,253,0.7286,Rice,high,0.3149,False,measured,6,True,2.7349,286.0,0.7964,0.7088,2.2617,0.0,1.2826,1.675,2.1484,1.5653
22,Sokhda,254,2.1852,Groundnut,low,0.0827,False,measured,6,True,1.0652,286.0,0.4149,0.6105,-0.0466,0.0,0.8714,2.734,2.3823,5.2058
22,Sokhda,255,0.3891,Groundnut,low,0.0631,False,measured,6,True,1.4599,316.0,1.4599,0.0,-0.302,0.0,0.8158,2.734,2.2305,0.8679
22,Sokhda,256,0.3327,Bajra,low,0.0485,False,measured,6,False,0.0,,0.0,,-2.0685,0.0,0.9724,1.362,1.3244,0.4406
22,Sokhda,257,0.2646,Bajra,low,0.1968,False,measured,6,False,0.0379,,0.0,,-0.3407,0.0,1.2003,1.362,1.6348,0.4326
22,Sokhda,258,0.6946,Maize,low,0.3071,False,measured,6,False,0.0,,0.0,,-1.0198,0.0,0.782,2.035,1.5913,1.1053
22,Sokhda,259,0.7848,Bajra,low,0.4858,False,measured,6,False,0.0,,0.0,,-1.7154,0.0,0.9872,1.362,1.3445,1.0552
22,Sokhda,260,1.8688,Groundnut,low,0.2123,False,measured,6,True,0.6918,316.0,0.6918,0.0,-0.0765,0.0,0.8649,2.734,2.3645,4.4188
22,Sokhda,261,0.8134,Cotton,high,0.1529,False,measured,6,True,4.765,316.0,4.765,0.0,3.438,0.576,1.3,1.6206,2.1068,1.7137
22,Sokhda,262,1.2894,Maize,low,0.3272,False,measured,6,False,0.436,,0.0,,-0.0294,0.0,1.0444,2.035,2.1253,2.7404
22,Sokhda,263,0.8283,Rice,high,0.2978,False,measured,6,True,1.7991,226.0,0.5937,0.67,0.0758,0.0,0.9751,1.675,1.6333,1.3529
22,Sokhda,264,0.6158,Maize,low,0.5053,False,measured,6,True,0.7958,286.0,0.0,1.0,0.0395,0.0,1.0643,2.035,2.1659,1.3338
22,Sokhda,265,0.2162,Maize,low,0.2889,False,measured,6,False,0.0,,0.0,,-0.614,0.0,0.8877,2.035,1.8064,0.3905
22,Sokhda,266,0.6077,Maize,low,0.476,False,measured,6,False,0.0,,0.0,,-0.4643,0.0,0.9267,2.035,1.8857,1.1459
22,Sokhda,267,2.1552,Groundnut,low,-0.298,True,measured,6,True,5.2539,286.0,3.5953,0.3157,3.7631,0.0,1.3,2.734,3.5542,7.66
22,Sokhda,268,0.6036,Rice,high,0.3362,False,measured,6,True,2.122,226.0,0.0,1.0,0.0002,0.0,0.9668,1.675,1.6194,0.9775
22,Sokhda,269,0.6948,Maize,low,0.3632,False,measured,6,False,0.0,,0.0,,-0.2288,0.0,0.988,2.035,2.0105,1.3969
22,Sokhda,270,1.4712,Maize,low,0.4851,False,measured,6,False,0.0,,0.0,,-0.5677,0.0,0.8997,2.035,1.8309,2.6936
22,Sokhda,271,0.509,Cotton,high,0.0599,False,measured,6,True,2.8447,286.0,1.5703,0.448,1.8199,0.3586,1.0619,1.6206,1.7209,0.8759
22,Sokhda,272,0.9327,Maize,low,0.0322,False,measured,6,False,0.0,,0.0,,-1.2722,0.0,0.7162,2.035,1.4575,1.3594
22,Sokhda,273,1.1231,Bajra,low,0.3522,False,measured,6,False,0.0,,0.0,,-1.7617,0.0,0.9852,1.362,1.3419,1.5071
22,Sokhda,274,1.1264,Rice,high,0.2804,False,measured,6,True,0.7903,226.0,0.0,1.0,-0.8543,0.0,0.8731,1.675,1.4624,1.6472
22,Sokhda,275,0.3528,Maize,low,0.4063,False,measured,6,True,0.7523,226.0,0.0,1.0,0.4328,0.0,1.1782,2.035,2.3977,0.8459
22,Sokhda,276,1.6402,Maize,low,0.1623,False,measured,6,False,0.0,,0.0,,-1.1913,0.0,0.7373,2.035,1.5005,2.4611
22,Sokhda,277,0.4988,Maize,low,0.3524,False,measured,6,False,0.0,,0.0,,-0.5618,0.0,0.9013,2.035,1.8341,0.9148
22,Sokhda,278,0.4857,Groundnut,low,0.0708,False,measured,6,True,0.687,286.0,0.3362,0.5106,0.2054,0.0,0.9261,2.734,2.5321,1.2298
22,Sokhda,279,1.4053,Maize,low,0.1689,False,measured,6,False,0.0,,0.0,,-1.0364,0.0,0.7776,2.035,1.5825,2.2239
22,Sokhda,280,1.4555,Bajra,low,0.1,False,measured,6,False,0.0,,0.0,,-1.1802,0.0,1.043,1.362,1.4206,2.0677
22,Sokhda,281,0.6997,Bajra,low,0.1097,False,measured,6,False,0.0,,0.0,,-1.7713,0.0,0.9848,1.362,1.3414,0.9386
22,Sokhda,282,0.5657,Bajra,low,0.0959,False,measured,6,False,0.1939,,0.0,,-1.2254,0.0,1.0345,1.362,1.409,0.7971
22,Sokhda,283,0.3011,Bajra,low,0.132,False,measured,6,False,0.0,,0.0,,-0.3795,0.0,1.193,1.362,1.6249,0.4893
22,Sokhda,284,0.435,Bajra,low,0.2112,False,measured,6,False,0.0,,0.0,,-1.4871,0.0,0.9968,1.362,1.3576,0.5906
22,Sokhda,285,0.8586,Groundnut,low,0.197,False,measured,6,False,0.419,,0.419,,-0.3662,0.0,0.8019,2.734,2.1924,1.8824
22,Sokhda,286,1.6266,Maize,low,0.0512,False,measured,6,True,0.6485,286.0,0.0,1.0,0.2227,0.0,1.1174,2.035,2.2739,3.6987
22,Sokhda,287,1.5955,Rice,high,0.3394,False,measured,6,True,0.8595,226.0,0.0,1.0,-1.8535,0.0,0.7635,1.675,1.2788,2.0403
22,Sokhda,288,0.4018,Maize,low,0.1212,False,measured,6,False,0.1163,,0.0,,-0.5311,0.0,0.9092,2.035,1.8503,0.7435
22,Sokhda,289,0.444,Maize,low,0.0923,False,measured,6,True,0.6889,226.0,0.0,1.0,0.4734,0.0,1.19,2.035,2.4216,1.0752
22,Sokhda,290,1.306,Rice,high,0.4278,False,measured,6,True,1.3802,226.0,0.1639,0.8813,0.9563,0.0,1.0943,1.675,1.8329,2.3938
22,Sokhda,291,1.1546,Groundnut,low,0.3537,False,measured,6,True,0.7634,226.0,0.3951,0.4824,0.6187,0.0,1.0204,2.734,2.7899,3.2212
22,Sokhda,292,1.2306,Rice,high,0.2804,False,measured,6,True,2.9875,286.0,0.8899,0.7021,2.4433,0.0,1.3,1.675,2.1775,2.6796
22,Sokhda,293,0.5258,Bajra,low,0.1125,False,measured,6,False,0.0,,0.0,,-1.7402,0.0,0.9861,1.362,1.3431,0.7062
22,Sokhda,294,0.6741,Rice,high,0.2949,False,measured,6,True,2.6739,226.0,1.0722,0.599,2.109,0.0,1.2606,1.675,2.1115,1.4234
22,Sokhda,295,1.5282,Bajra,low,0.1855,False,measured,6,False,0.0,,0.0,,-0.9126,0.0,1.0931,1.362,1.4888,2.2752
22,Sokhda,296,0.8112,Maize,low,0.4189,False,measured,6,False,0.0,,0.0,,-0.627,0.0,0.8843,2.035,1.7995,1.4598
22,Sokhda,297,0.9764,Maize,low,0.0569,False,measured,6,False,0.0,,0.0,,-1.1751,0.0,0.7415,2.035,1.509,1.4734
22,Sokhda,298,0.4933,Bajra,low,0.4421,False,measured,6,False,0.0,,0.0,,-1.8916,0.0,0.9798,1.362,1.3345,0.6583
22,Sokhda,299,0.8369,Maize,low,0.0731,False,measured,6,False,0.0,,0.0,,-0.9076,0.0,0.8112,2.035,1.6508,1.3816
22,Sokhda,300,0.8368,Bajra,low,0.0076,False,measured,6,False,0.0,,0.0,,-0.9554,0.0,1.0851,1.362,1.4779,1.2367
22,Sokhda,301,0.5822,Maize,low,0.2833,False,measured,6,False,0.0,,0.0,,-1.4822,0.0,0.7,2.035,1.4245,0.8293
22,Sokhda,302,0.5616,Maize,low,0.2817,False,measured,6,False,0.0,,0.0,,-1.1143,0.0,0.7574,2.035,1.5413,0.8656
22,Sokhda,303,0.1822,Maize,low,0.1301,False,measured,6,False,0.3197,,0.0,,-0.1962,0.0,0.9965,2.035,2.0278,0.3695
22,Sokhda,304,0.891,Bajra,low,0.2916,False,measured,6,False,0.2962,,0.0,,-0.3076,0.0,1.2065,1.362,1.6432,1.4641
22,Sokhda,305,0.5634,Maize,low,0.0516,False,measured,6,False,0.0,,0.0,,-0.9708,0.0,0.7947,2.035,1.6173,0.9112
22,Sokhda,306,0.4512,Groundnut,low,0.165,False,measured,6,True,1.4992,226.0,1.2658,0.1557,1.1238,0.0,1.1608,2.734,3.1737,1.432
22,Sokhda,307,0.4511,Maize,low,0.3215,False,measured,6,False,0.0,,0.0,,-0.869,0.0,0.8212,2.035,1.6712,0.7539
22,Sokhda,308,0.5173,Groundnut,low,0.125,False,measured,6,True,1.0615,316.0,1.0615,0.0,0.3596,0.0,0.9597,2.734,2.6237,1.3572
22,Sokhda,309,0.6355,Cotton,high,0.2333,False,measured,6,True,1.7186,316.0,1.7186,0.0,0.7192,0.674,0.7185,1.6206,1.1644,0.74
22,Sokhda,310,0.6493,Maize,low,0.2729,False,measured,6,False,0.0,,0.0,,-1.0826,0.0,0.7656,2.035,1.558,1.0116
22,Sokhda,311,0.3711,Maize,low,0.0771,False,measured,6,False,0.4786,,0.0,,-0.3603,0.0,0.9537,2.035,1.9409,0.7203
22,Sokhda,312,0.8207,Groundnut,low,0.1744,False,measured,6,True,1.1828,316.0,1.1828,0.0,-0.061,0.0,0.8682,2.734,2.3737,1.9481
22,Sokhda,313,0.6891,Bajra,low,0.1859,False,measured,6,False,0.0,,0.0,,-1.119,0.0,1.0544,1.362,1.4362,0.9897
22,Sokhda,314,1.4149,Maize,low,-0.0011,False,measured,6,True,0.8343,226.0,0.0,1.0,-0.61,0.0,0.8887,2.035,1.8085,2.5588
22,Sokhda,315,0.8643,Maize,low,0.0871,False,measured,6,False,0.1346,,0.0,,-0.6144,0.0,0.8875,2.035,1.8062,1.5611
22,Sokhda,316,0.3335,Bajra,low,0.0195,False,measured,6,True,0.5829,226.0,0.0,1.0,-0.117,0.0,1.2422,1.362,1.6919,0.5642
22,Sokhda,317,0.5914,Maize,low,0.0986,False,measured,6,False,0.0,,0.0,,-0.8227,0.0,0.8333,2.035,1.6958,1.0029
22,Sokhda,318,0.8235,Maize,low,-0.2371,False,measured,6,True,1.6469,226.0,0.0,1.0,-0.1826,0.0,1.0,2.035,2.035,1.6758
22,Sokhda,319,0.6059,Groundnut,low,0.4869,False,measured,6,True,1.0575,316.0,1.0575,0.0,0.91,0.0,1.1014,2.734,3.0112,1.8245
22,Sokhda,320,0.9906,Rice,high,0.4859,False,measured,6,True,1.5174,226.0,0.0,1.0,0.9861,0.0,1.0986,1.675,1.8401,1.8228
22,Sokhda,321,0.3565,Groundnut,low,0.1846,False,measured,6,True,1.6122,286.0,1.1977,0.2571,1.4761,0.0,1.2587,2.734,3.4414,1.2269
22,Sokhda,322,0.3237,Maize,low,0.4507,False,measured,6,False,0.0,,0.0,,-0.501,0.0,0.9171,2.035,1.8663,0.6041
22,Sokhda,323,1.5116,Bajra,low,0.0805,False,measured,6,False,0.0,,0.0,,-1.4496,0.0,0.9983,1.362,1.3597,2.0553
22,Sokhda,324,1.7103,Rice,high,0.4509,False,measured,6,True,2.5764,226.0,0.0,1.0,0.0568,0.0,0.973,1.675,1.6298,2.7874
22,Sokhda,325,0.8448,Cotton,high,0.2751,False,measured,6,True,5.2716,286.0,4.3596,0.173,3.946,0.4592,1.3,1.6206,2.1068,1.7798
22,Sokhda,326,0.8776,Rice,high,0.1568,False,measured,6,True,2.9647,226.0,1.6531,0.4424,0.8098,0.0,1.0731,1.675,1.7975,1.5775
22,Sokhda,327,1.2682,Groundnut,low,0.0787,False,measured,6,True,0.8804,316.0,0.8804,0.0,-0.0036,0.0,0.8807,2.734,2.4079,3.0537
22,Sokhda,328,0.7613,Bajra,low,0.3972,False,measured,6,False,0.0,,0.0,,-1.5985,0.0,0.9921,1.362,1.3512,1.0287
22,Sokhda,329,0.8388,Maize,low,0.3586,False,measured,6,False,0.0621,,0.0621,,-0.3395,0.0,0.9591,2.035,1.9518,1.6372
22,Sokhda,330,2.2142,Cotton,high,0.2343,False,measured,6,True,3.129,316.0,3.129,0.0,1.9758,0.6388,1.085,1.6206,1.7584,3.8934
22,Sokhda,331,0.9906,Cotton,high,0.1291,False,measured,6,True,1.5786,316.0,1.5786,0.0,0.9007,0.6436,0.7931,1.6206,1.2854,1.2733
22,Sokhda,332,0.6593,Cotton,high,0.0756,False,measured,6,True,2.1584,316.0,2.1584,0.0,0.6725,0.8101,0.7,1.6206,1.1344,0.7479
22,Sokhda,333,0.8405,Groundnut,low,-0.1953,False,measured,6,True,1.516,316.0,1.516,0.0,-0.4401,0.0,0.7858,2.734,2.1485,1.8058
22,Sokhda,334,0.5231,Cotton,high,0.6681,False,measured,6,True,2.7911,286.0,2.5548,0.0846,2.0007,0.4994,1.0887,1.6206,1.7644,0.923
22,Sokhda,335,0.8936,Bajra,low,0.182,False,measured,6,False,0.0,,0.0,,-4.7032,0.0,0.862,1.362,1.174,1.0491
22,Sokhda,336,0.5468,Maize,low,0.0872,False,measured,6,False,0.0,,0.0,,-0.4185,0.0,0.9386,2.035,1.91,1.0444
22,Sokhda,337,0.4081,Maize,low,0.0483,False,measured,6,True,3.117,286.0,0.1281,0.9589,1.7167,0.0,1.3,2.035,2.6455,1.0796
22,Sokhda,338,0.8287,Maize,low,0.5439,False,measured,6,True,0.7041,286.0,0.0,1.0,-0.0214,0.0,1.0467,2.035,2.13,1.7651
22,Sokhda,339,1.596,Groundnut,low,0.0976,False,measured,6,True,0.8645,316.0,0.8645,0.0,-0.2138,0.0,0.835,2.734,2.283,3.6437
22,Sokhda,340,0.8538,Bajra,low,0.4645,False,measured,6,False,0.0,,0.0,,-1.6569,0.0,0.9896,1.362,1.3479,1.1508
22,Sokhda,341,1.4042,Maize,low,0.1861,False,measured,6,False,0.0,,0.0,,-0.8856,0.0,0.8169,2.035,1.6625,2.3345
22,Sokhda,342,0.3523,Groundnut,low,0.0472,False,measured,6,True,0.523,316.0,0.523,0.0,-0.6498,0.0,0.7402,2.734,2.0238,0.713
22,Sokhda,343,0.452,Maize,low,0.184,False,measured,6,False,0.0,,0.0,,-0.5731,0.0,0.8983,2.035,1.8281,0.8263
22,Sokhda,344,0.7659,Rice,high,0.3447,False,measured,6,True,2.4655,286.0,0.3548,0.8561,1.9806,0.0,1.242,1.675,2.0804,1.5934
22,Sokhda,345,1.0682,Groundnut,low,0.1002,False,measured,6,True,0.9584,316.0,0.9584,0.0,-2.145,0.0,0.7,2.734,1.9138,2.0443
22,Sokhda,346,0.9825,Groundnut,low,0.0061,False,measured,6,True,1.4411,316.0,1.4411,0.0,-1.4357,0.0,0.7,2.734,1.9138,1.8803
22,Sokhda,347,1.2278,Maize,low,0.262,False,measured,6,False,0.0,,0.0,,-0.4653,0.0,0.9264,2.035,1.8852,2.3146
22,Sokhda,348,0.5345,Groundnut,low,0.0168,False,measured,6,True,1.0661,316.0,1.0661,0.0,-1.3697,0.0,0.7,2.734,1.9138,1.0229
22,Sokhda,349,1.1667,Groundnut,low,0.3198,False,measured,6,True,0.9549,316.0,0.9549,0.0,-0.6865,0.0,0.7323,2.734,2.002,2.3357
22,Sokhda,350,0.4777,Groundnut,low,0.402,False,measured,6,True,1.3859,316.0,1.3859,0.0,1.2432,0.0,1.194,2.734,3.2644,1.5594
22,Sokhda,351,1.3908,Groundnut,low,0.0448,False,measured,6,True,1.098,316.0,1.098,0.0,0.3424,0.0,0.9559,2.734,2.6135,3.6349
22,Sokhda,352,0.3684,Maize,low,0.1323,False,measured,6,True,1.0647,286.0,0.0,1.0,-0.4005,0.0,0.9433,2.035,1.9195,0.7071
22,Sokhda,353,0.7154,Groundnut,low,0.2315,False,measured,6,True,0.7083,316.0,0.7083,0.0,-0.1586,0.0,0.847,2.734,2.3157,1.6567
